"model","lang","contrast","layer","estimate","SE","df","t.ratio","p.value","p.value.adj","layer_rel","layer_depth","p.value.signif","p.value.adj.signif"
"gpt2","en","diff - same","8",8.471897636122678,0.7320503312604659,166.55079616439605,11.572834919062894,4.18588965733064e-23,2.511533794398384e-22,0.6666666666666666,"middle","***","***"
"gpt2","en","diff - same","9",8.642739485130603,0.7320503312604659,166.55079616439605,11.806209376682173,9.254260335720907e-24,1.110511240286509e-22,0.75,"higher","***","***"
"gpt2","en","diff - same","10",8.07967953877744,0.7320503312604659,166.55079616439605,11.037054685660216,1.3224344381949313e-21,5.289737752779725e-21,0.8333333333333334,"higher","***","***"
"gpt2","en","diff - same","11",6.289966351593905,0.7320503312604659,166.55079616439605,8.592259415774944,5.9087567827208286e-15,1.1817513565441657e-14,0.9166666666666666,"higher","***","***"
"gpt2","en","diff - same","12",2.4404588805222573,0.7320503312604659,166.55079616439605,3.3337309967747752,0.0010560669758153997,0.0012672803709784795,1,"higher","**","**"
"gpt2","zh","diff - same","1",0.8365388614841429,0.8580961979339177,123.74132388449996,0.9748777159231338,0.33152286611782356,0.36166130849217115,0.08333333333333333,"lower","",""
"gpt2","zh","diff - same","2",1.0209640371843283,0.8580961979339159,123.74132388449996,1.1898013761657003,0.23640231411423487,0.31520308548564646,0.16666666666666666,"lower","",""
"gpt2","zh","diff - same","3",1.2404969441099145,0.8580961979339159,123.74132388449996,1.4456385508952556,0.1508065313919547,0.22620979708793207,0.25,"lower","",""
"gpt2","zh","diff - same","4",1.4255896617378785,0.858096197933916,123.74132388449996,1.6613401448116736,0.09917674193717753,0.21209835166434685,0.3333333333333333,"middle","",""
"gpt2","zh","diff - same","5",1.4389339906836764,0.858096197933916,123.74132388449996,1.6768912321815137,0.09608825829369509,0.21209835166434685,0.4166666666666667,"middle","",""
"gpt2","zh","diff - same","6",1.4182037104191534,0.8580961979339159,123.74132388449996,1.6527327749893757,0.10092036344943985,0.21209835166434685,0.5,"middle","",""
"gpt2","zh","diff - same","7",1.421625681989,0.858096197933916,123.74132388449996,1.6567206397277183,0.10010947985458997,0.21209835166434685,0.5833333333333334,"middle","",""
"gpt2","zh","diff - same","8",1.4729599390621306,0.8580961979339159,123.74132388449996,1.716544068845259,0.08856472048907456,0.21209835166434685,0.6666666666666666,"middle","",""
"gpt2","zh","diff - same","9",1.3970584578404504,0.8580961979339159,123.74132388449996,1.6280907213016707,0.10604917583217342,0.21209835166434685,0.75,"higher","",""
"gpt2","zh","diff - same","10",1.244807255844307,0.8580961979339159,123.74132388449996,1.4506616610602587,0.14940431676958538,0.22620979708793207,0.8333333333333334,"higher","",""
"gpt2","zh","diff - same","11",0.9243703594964322,0.858096197933916,123.74132388449996,1.0772339531652606,0.2834713822329026,0.34016565867948306,0.9166666666666666,"higher","",""
"gpt2","zh","diff - same","12",0.11302612200702944,0.8580961979339159,123.74132388449996,0.13171730894411196,0.8954218196404302,0.8954218196404302,1,"higher","",""
"gpt2-large","en","diff - same","1",0.3711069737732007,0.8646765526875063,155.99709834181132,0.4291858876244081,0.6683800965045008,0.6683800965045008,0.027777777777777776,"lower","",""
"gpt2-large","en","diff - same","2",0.6517236916452613,0.8646765526874671,155.99709834183182,0.7537196303284328,0.4521537139808689,0.4650723915231794,0.05555555555555555,"lower","",""
"gpt2-large","en","diff - same","3",0.837494443786924,0.8646765526874671,155.99709834183182,0.9685638418018165,0.3342621223570822,0.3539246001427929,0.08333333333333333,"lower","",""
"gpt2-large","en","diff - same","4",1.0550739713105735,0.8646765526874671,155.99709834183182,1.2201949596428163,0.2242323471527092,0.24461710598477365,0.1111111111111111,"lower","",""
"gpt2-large","en","diff - same","5",1.5781148201810198,0.8646765526874671,155.99709834183182,1.825092649125437,0.06989985121531367,0.07863733261722788,0.1388888888888889,"lower","",""
"gpt2-large","en","diff - same","6",2.2455610395536754,0.864676552687467,155.99709834183182,2.5969954112602402,0.010303777068120322,0.011965676595236504,0.16666666666666666,"lower","*","*"
"gpt2-large","en","diff - same","7",2.8473085980775945,0.864676552687467,155.99709834183182,3.292917553075757,0.001226699292513842,0.0014720391510166105,0.19444444444444445,"lower","**","**"
"gpt2-large","en","diff - same","8",3.6057832684969258,0.8646765526874671,155.99709834183182,4.170094883792018,5.0356405974718094e-5,6.25114005203397e-5,0.2222222222222222,"lower","***","***"
"gpt2-large","en","diff - same","9",4.267336822093222,0.8646765526874671,155.99709834183182,4.9351827672787945,2.0363807833230456e-6,2.6182038642724873e-6,0.25,"lower","***","***"
"gpt2-large","en","diff - same","10",5.067541997412308,0.8646765526874671,155.99709834183182,5.860621502528408,2.654414340989415e-8,3.53921912131922e-8,0.2777777777777778,"lower","***","***"
"gpt2-large","en","diff - same","11",5.59929865150114,0.8646765526874671,155.99709834183182,6.475599036539363,1.1674034560204085e-9,1.681060976669388e-9,0.3055555555555556,"lower","***","***"
"gpt2-large","en","diff - same","12",6.237034340003501,0.8646765526874671,155.99709834183182,7.213141515886398,2.227132664942077e-11,3.485946779909338e-11,0.3333333333333333,"middle","***","***"
"gpt2-large","en","diff - same","13",6.689160296304161,0.8646765526874671,155.99709834183182,7.736026003612386,1.193557005587468e-12,1.9530932818704022e-12,0.3611111111111111,"middle","***","***"
"gpt2-large","en","diff - same","14",6.835831938373733,0.8646765526874671,155.99709834183182,7.905652023438768,4.534189261381689e-13,9.068378522763378e-13,0.3888888888888889,"middle","***","***"
"gpt2-large","en","diff - same","15",6.941993631262482,0.864676552687467,155.99709834183182,8.028428213632424,2.2386661365401396e-13,5.518919511216268e-13,0.4166666666666667,"middle","***","***"
"gpt2-large","en","diff - same","16",6.900839219412021,0.8646765526874671,155.99709834183182,7.980833061754473,2.944626687764681e-13,6.625410047470532e-13,0.4444444444444444,"middle","***","***"
"gpt2-large","en","diff - same","17",6.97256777622691,0.8646765526874671,155.99709834183182,8.063787267684948,1.8254720101206403e-13,5.055153258795619e-13,0.4722222222222222,"middle","***","***"
"gpt2-large","en","diff - same","18",6.870054240588467,0.8646765526874671,155.99709834183182,7.9452301779618315,3.613232900564722e-13,7.651552024725294e-13,0.5,"middle","***","***"
"gpt2-large","en","diff - same","19",6.720250389494522,0.8646765526874671,155.99709834183182,7.771981752723115,9.728680041427707e-13,1.749319545694547e-12,0.5277777777777778,"middle","***","***"
"gpt2-large","en","diff - same","20",6.819607778204998,0.864676552687467,155.99709834183182,7.8868887528050164,5.048673733814569e-13,9.565908127227603e-13,0.5555555555555556,"middle","***","***"
"gpt2-large","en","diff - same","21",6.937969018036177,0.8646765526874671,155.99709834183182,8.023773741143494,2.299549796340112e-13,5.518919511216268e-13,0.5833333333333334,"middle","***","***"
"gpt2-large","en","diff - same","22",7.088883452022375,0.864676552687467,155.99709834183182,8.198306557509506,8.373475223340744e-14,2.512042567002223e-13,0.6111111111111112,"middle","***","***"
"gpt2-large","en","diff - same","23",7.225684218923719,0.8646765526874671,155.99709834183182,8.356516892317543,3.328075648709434e-14,1.0891883941230876e-13,0.6388888888888888,"middle","***","***"
"gpt2-large","en","diff - same","24",7.38748663416499,0.8646765526874671,155.99709834183182,8.543641678734359,1.108584411432962e-14,4.434337645731848e-14,0.6666666666666666,"middle","***","***"
"gpt2-large","en","diff - same","25",7.4552337900011825,0.8646765526874671,155.99709834183182,8.621991387218566,6.97918959076115e-15,3.910439485234442e-14,0.6944444444444444,"higher","***","***"
"gpt2-large","en","diff - same","26",7.600101213096826,0.864676552687467,155.99709834183182,8.789530824532308,2.5826932148010426e-15,2.914099433966889e-14,0.7222222222222222,"higher","***","***"
"gpt2-large","en","diff - same","27",7.616811614581858,0.8646765526874671,155.99709834183182,8.808856434129439,2.3019879492243136e-15,2.914099433966889e-14,0.75,"higher","***","***"
"gpt2-large","en","diff - same","28",7.5576896298721925,0.8646765526874671,155.99709834183182,8.7404817516821,3.4573446900415515e-15,2.914099433966889e-14,0.7777777777777778,"higher","***","***"
"gpt2-large","en","diff - same","29",7.442703308744781,0.864676552687467,155.99709834183182,8.607499862939973,7.603632332400303e-15,3.910439485234442e-14,0.8055555555555556,"higher","***","***"
"gpt2-large","en","diff - same","30",7.534746732224496,0.8646765526874671,155.99709834183182,8.713948248979397,4.047360324954012e-15,2.914099433966889e-14,0.8333333333333334,"higher","***","***"
"gpt2-large","en","diff - same","31",7.4094433288694335,0.864676552687467,155.99709834183182,8.569034635946165,9.543418413819994e-15,4.294538286218997e-14,0.8611111111111112,"higher","***","***"
"gpt2-large","en","diff - same","32",7.243328128040869,0.864676552687467,155.99709834183182,8.37692210518276,2.953325009116861e-14,1.0631970032820699e-13,0.8888888888888888,"higher","***","***"
"gpt2-large","en","diff - same","33",6.712996268203127,0.8646765526874671,155.99709834183182,7.763592348304956,1.0204364016551524e-12,1.749319545694547e-12,0.9166666666666666,"higher","***","***"
"gpt2-large","en","diff - same","34",6.172416737927832,0.8646765526874671,155.99709834183182,7.13841114199707,3.358003174745556e-11,5.0370047621183344e-11,0.9444444444444444,"higher","***","***"
"gpt2-large","en","diff - same","35",5.538818869100976,0.864676552687467,155.99709834183182,6.405654058602598,1.6799358975853434e-9,2.3260650889643218e-9,0.9722222222222222,"higher","***","***"
"gpt2-large","en","diff - same","36",10.84875968076529,0.8646765526874671,155.99709834183182,12.546610229046559,2.07860777405013e-25,7.482987986580468e-24,1,"higher","***","***"
"gpt2-large","zh","diff - same","1",0.7382532221184775,1.2443910019285462,133.0442519143129,0.5932646740247552,0.5540112308373379,0.5638493703535084,0.027777777777777776,"lower","",""
"gpt2-large","zh","diff - same","2",0.7199823209079639,1.2443910019284405,133.04425191431537,0.5785820692951031,0.5638493703535084,0.5638493703535084,0.05555555555555555,"lower","",""
"gpt2-large","zh","diff - same","3",0.8036504083872101,1.2443910019284405,133.0442519143166,0.645818241325908,0.5195094036681406,0.5638493703535084,0.08333333333333333,"lower","",""
"gpt2-large","zh","diff - same","4",0.8540780699273568,1.2443910019284408,133.0442519143166,0.6863422096461534,0.4936917476753805,0.555403216134803,0.1111111111111111,"lower","",""
"gpt2-large","zh","diff - same","5",0.8979097902225606,1.2443910019284405,133.04425191431537,0.7215656404064833,0.4718277520417462,0.5479290023710601,0.1388888888888889,"lower","",""
"gpt2-large","zh","diff - same","6",0.9433868999784358,1.2443910019284408,133.0442519143166,0.7581113159099214,0.4497251388060093,0.5479290023710601,0.16666666666666666,"lower","",""
"gpt2-large","zh","diff - same","7",0.9525310540241776,1.2443910019284405,133.0442519143166,0.765459612411239,0.44535369457822926,0.5479290023710601,0.19444444444444445,"lower","",""
"gpt2-large","zh","diff - same","8",1.1267446348648305,1.2443910019284405,133.0442519143166,0.9054586806869442,0.3668592543635594,0.48914567248474583,0.2222222222222222,"lower","",""
"gpt2-large","zh","diff - same","9",1.3499749770041138,1.2443910019284405,133.0442519143166,1.0848479094690087,0.2799509087287743,0.3876243351629183,0.25,"lower","",""
"gpt2-large","zh","diff - same","10",1.4226908389799462,1.2443910019284408,133.0442519143166,1.1432828080363753,0.25497422987601753,0.3671628910214652,0.2777777777777778,"lower","",""
"gpt2-large","zh","diff - same","11",1.4755808908523185,1.2443910019284405,133.0442519143166,1.185785567852549,0.2378204527067989,0.3671628910214652,0.3055555555555556,"lower","",""
"gpt2-large","zh","diff - same","12",1.509490927996453,1.2443910019284405,133.04425191431537,1.2130358751045174,0.22726546009450957,0.3671628910214652,0.3333333333333333,"middle","",""
"gpt2-large","zh","diff - same","13",1.509889975686507,1.2443910019284405,133.0442519143166,1.2133565521983212,0.22714329399118308,0.3671628910214652,0.3611111111111111,"middle","",""
"gpt2-large","zh","diff - same","14",1.563128294263481,1.2443910019284405,133.0442519143166,1.2561391812067841,0.21126680598612996,0.3671628910214652,0.3888888888888889,"middle","",""
"gpt2-large","zh","diff - same","15",1.5998605744445051,1.2443910019284405,133.0442519143166,1.2856574597254329,0.20079590445638276,0.3671628910214652,0.4166666666666667,"middle","",""
"gpt2-large","zh","diff - same","16",1.6397451757238626,1.2443910019284405,133.0442519143166,1.3177089622013813,0.18986563330943929,0.3671628910214652,0.4444444444444444,"middle","",""
"gpt2-large","zh","diff - same","17",1.6814528258082684,1.2443910019284405,133.0442519143166,1.3512254775247574,0.17891648295503898,0.3671628910214652,0.4722222222222222,"middle","",""
"gpt2-large","zh","diff - same","18",1.7151405378059361,1.2443910019284405,133.0442519143166,1.378297122968562,0.1704249989879283,0.3671628910214652,0.5,"middle","",""
"gpt2-large","zh","diff - same","19",1.7416096257325533,1.2443910019284405,133.0442519143166,1.3995678392350717,0.16397009497699833,0.3671628910214652,0.5277777777777778,"middle","",""
"gpt2-large","zh","diff - same","20",1.7436056626613108,1.2443910019284408,133.0442519143166,1.4011718663661452,0.1634909877114744,0.3671628910214652,0.5555555555555556,"middle","",""
"gpt2-large","zh","diff - same","21",1.7483959259486475,1.2443910019284405,133.0442519143166,1.4050213503948095,0.16234553887458725,0.3671628910214652,0.5833333333333334,"middle","",""
"gpt2-large","zh","diff - same","22",1.7742539127821346,1.2443910019284405,133.04425191431537,1.4258009821933477,0.15626787330448735,0.3671628910214652,0.6111111111111112,"middle","",""
"gpt2-large","zh","diff - same","23",1.7424176901192756,1.2443910019284405,133.0442519143166,1.4002172045756036,0.16377600714918542,0.3671628910214652,0.6388888888888888,"middle","",""
"gpt2-large","zh","diff - same","24",1.7520411755319643,1.2443910019284405,133.0442519143166,1.4079506946103073,0.16147799684915273,0.3671628910214652,0.6666666666666666,"middle","",""
"gpt2-large","zh","diff - same","25",1.7624054936305211,1.2443910019284405,133.0442519143166,1.4162795221914255,0.1590307095190798,0.3671628910214652,0.6944444444444444,"higher","",""
"gpt2-large","zh","diff - same","26",1.7608465991250277,1.2443910019284405,133.0442519143166,1.4150267853080203,0.15939698115634604,0.3671628910214652,0.7222222222222222,"higher","",""
"gpt2-large","zh","diff - same","27",1.7733347627246574,1.2443910019284405,133.0442519143166,1.4250623477480224,0.1564808763135572,0.3671628910214652,0.75,"higher","",""
"gpt2-large","zh","diff - same","28",1.7782647268429819,1.2443910019284405,133.0442519143166,1.4290240961941978,0.1553410129457113,0.3671628910214652,0.7777777777777778,"higher","",""
"gpt2-large","zh","diff - same","29",1.7639244635379967,1.2443910019284405,133.0442519143166,1.4175001754307384,0.15867443830608008,0.3671628910214652,0.8055555555555556,"higher","",""
"gpt2-large","zh","diff - same","30",1.7550979141816225,1.2443910019284405,133.0442519143166,1.410407107944156,0.16075324884618486,0.3671628910214652,0.8333333333333334,"higher","",""
"gpt2-large","zh","diff - same","31",1.7597100679032085,1.2443910019284405,133.0442519143166,1.414113462067931,0.15966442252303428,0.3671628910214652,0.8611111111111112,"higher","",""
"gpt2-large","zh","diff - same","32",1.729811559463093,1.2443910019284405,133.04425191431537,1.3900868431083102,0.1668238513978181,0.3671628910214652,0.8888888888888888,"higher","",""
"gpt2-large","zh","diff - same","33",1.6105066276926987,1.2443910019284405,133.04425191431537,1.2942126913461174,0.19783393789196646,0.3671628910214652,0.9166666666666666,"higher","",""
"gpt2-large","zh","diff - same","34",0.9034769804545081,1.2443910019284405,133.04425191431537,0.726039467542263,0.4690898888781031,0.5479290023710601,0.9444444444444444,"higher","",""
"gpt2-large","zh","diff - same","35",0.7276781220072076,1.2443910019284405,133.0442519143166,0.5847664607663671,0.5596951303883076,0.5638493703535084,0.9722222222222222,"higher","",""
"gpt2-large","zh","diff - same","36",1.4333737571912724,1.2443910019284405,133.04425191431537,1.1518676645603867,0.2514411195759918,0.3671628910214652,1,"higher","",""
"gpt2-medium","en","diff - same","1",0.3120924214159782,0.6360237019973884,200.11267309717724,0.49069306762605475,0.6241811896532592,0.6241811896532592,0.041666666666666664,"lower","",""
"gpt2-medium","en","diff - same","2",0.42883135558971963,0.6360237019974019,200.1126730971573,0.6742380106951916,0.5009381253048473,0.5227180437963623,0.08333333333333333,"lower","",""
"gpt2-medium","en","diff - same","3",1.1337951991983337,0.6360237019974018,200.1126730971573,1.7826304202778993,0.0761625001370376,0.0830863637858592,0.125,"lower","",""
"gpt2-medium","en","diff - same","4",1.7976145263240588,0.6360237019974018,200.1126730971573,2.8263326047107005,0.0051861494364801785,0.005927027927405918,0.16666666666666666,"lower","**","**"
"gpt2-medium","en","diff - same","5",2.6657300926209713,0.6360237019974019,200.1126730971573,4.191243320413019,4.161829690401653e-5,5.2570480299810354e-5,0.20833333333333334,"lower","***","***"
"gpt2-medium","en","diff - same","6",3.088837430361021,0.6360237019974019,200.1126730971573,4.856481638436862,2.405107866135497e-6,3.2068104881806623e-6,0.25,"lower","***","***"
"gpt2-medium","en","diff - same","7",3.556770946926139,0.6360237019974018,200.1126730971573,5.592198743154181,7.292126305151254e-8,1.0938189457726881e-7,0.2916666666666667,"lower","***","***"
"gpt2-medium","en","diff - same","8",3.881653766978639,0.6360237019974018,200.1126730971573,6.103001751017285,5.305274744950238e-9,8.48843959192038e-9,0.3333333333333333,"middle","***","***"
"gpt2-medium","en","diff - same","9",4.136208443094844,0.6360237019974018,200.1126730971573,6.503230037033653,6.150837835822212e-10,1.0544293432838078e-9,0.375,"middle","***","***"
"gpt2-medium","en","diff - same","10",4.451699577187075,0.6360237019974018,200.1126730971573,6.999266793370635,3.80039534190033e-11,7.016114477354455e-11,0.4166666666666667,"middle","***","***"
"gpt2-medium","en","diff - same","11",4.8790169262656695,0.6360237019974018,200.1126730971573,7.671124379395535,7.304188253674773e-13,1.5936410735290411e-12,0.4583333333333333,"middle","***","***"
"gpt2-medium","en","diff - same","12",5.320969042961104,0.6360237019974019,200.1126730971573,8.365991748815109,1.0123414481697645e-14,2.699577195119372e-14,0.5,"middle","***","***"
"gpt2-medium","en","diff - same","13",5.690061341537214,0.6360237019974018,200.1126730971573,8.9463039249447,2.499825219337538e-16,8.570829323442987e-16,0.5416666666666666,"middle","***","***"
"gpt2-medium","en","diff - same","14",6.060654914681645,0.6360237019974018,200.1126730971573,9.528976507712606,5.5057331694365226e-18,2.6427519213295306e-17,0.5833333333333334,"middle","***","***"
"gpt2-medium","en","diff - same","15",6.170889480508693,0.6360237019974018,200.1126730971573,9.70229483764412,1.740122904372584e-18,1.3920983234980672e-17,0.625,"middle","***","***"
"gpt2-medium","en","diff - same","16",6.307692464581297,0.6360237019974019,200.1126730971573,9.917385853345232,4.126272412733147e-19,9.903053790559553e-18,0.6666666666666666,"middle","***","***"
"gpt2-medium","en","diff - same","17",6.208322166874935,0.6360237019974018,200.1126730971573,9.761149069410461,1.1749287393069826e-18,1.3920983234980672e-17,0.7083333333333334,"higher","***","***"
"gpt2-medium","en","diff - same","18",6.132191072531001,0.6360237019974018,200.1126730971573,9.641450551721816,2.609432688576969e-18,1.5656596131461814e-17,0.75,"higher","***","***"
"gpt2-medium","en","diff - same","19",5.855804540134907,0.6360237019974018,200.1126730971573,9.20689672687517,4.589057611937693e-17,1.8356230447750771e-16,0.7916666666666666,"higher","***","***"
"gpt2-medium","en","diff - same","20",5.586124947866763,0.6360237019974019,200.1126730971573,8.782888012386655,7.164697674544424e-16,2.149409302363327e-15,0.8333333333333334,"higher","***","***"
"gpt2-medium","en","diff - same","21",5.227816115429503,0.6360237019974019,200.1126730971573,8.219530339847081,2.5316013016725544e-14,6.07584312401413e-14,0.875,"higher","***","***"
"gpt2-medium","en","diff - same","22",4.481812142934308,0.6360237019974018,200.1126730971573,7.046611830438697,2.8955923573898592e-11,5.7911847147797184e-11,0.9166666666666666,"higher","***","***"
"gpt2-medium","en","diff - same","23",3.5051760277349158,0.6360237019974018,200.1126730971573,5.511077679537853,1.0901365611282598e-7,1.5390163215928374e-7,0.9583333333333334,"higher","***","***"
"gpt2-medium","en","diff - same","24",1.8464392927883155,0.6360237019974018,200.1126730971573,2.9030982445931843,0.00410946289950109,0.004931355479401308,1,"higher","**","**"
"gpt2-medium","zh","diff - same","1",0.7181133745849345,0.6351158133029329,117.10507604073472,1.1306809869059489,0.26049976232256583,0.29771401408293235,0.041666666666666664,"lower","",""
"gpt2-medium","zh","diff - same","2",0.6224187622177634,0.6351158133029382,117.10507604073376,0.9800082901114626,0.32910231704558857,0.34341111343887504,0.08333333333333333,"lower","",""
"gpt2-medium","zh","diff - same","3",0.7317224853046076,0.6351158133029382,117.10507604073376,1.1521087492677338,0.2516229618859465,0.29771401408293235,0.125,"lower","",""
"gpt2-medium","zh","diff - same","4",0.9841457722623352,0.6351158133029382,117.10507604073376,1.5495532494211672,0.12394714244929203,0.16554207855918807,0.16666666666666666,"lower","",""
"gpt2-medium","zh","diff - same","5",1.0221633598470021,0.6351158133029382,117.10507604073376,1.6094125487621098,0.11021868857373097,0.16554207855918807,0.20833333333333334,"lower","",""
"gpt2-medium","zh","diff - same","6",1.0095336546067193,0.6351158133029382,117.10507604073376,1.589526875982839,0.11463769002713058,0.16554207855918807,0.25,"lower","",""
"gpt2-medium","zh","diff - same","7",0.9835923067055232,0.6351158133029382,117.10507604073376,1.5486818090551437,0.12415655891939105,0.16554207855918807,0.2916666666666667,"lower","",""
"gpt2-medium","zh","diff - same","8",1.0090058848261079,0.6351158133029382,117.10507604073376,1.5886958940271751,0.1148253812634473,0.16554207855918807,0.3333333333333333,"middle","",""
"gpt2-medium","zh","diff - same","9",1.0052998921977054,0.6351158133029383,117.10507604073376,1.5828607493956324,0.11615025232351035,0.16554207855918807,0.375,"middle","",""
"gpt2-medium","zh","diff - same","10",1.0426085789242119,0.6351158133029382,117.10507604073376,1.6416038730040365,0.10335509937696603,0.16554207855918807,0.4166666666666667,"middle","",""
"gpt2-medium","zh","diff - same","11",1.0911706406125026,0.6351158133029382,117.10507604073376,1.7180656153683813,0.0884275956154975,0.16554207855918807,0.4583333333333333,"middle","",""
"gpt2-medium","zh","diff - same","12",1.1526662324840742,0.6351158133029382,117.10507604073376,1.8148914077412117,0.07210006985480152,0.16554207855918807,0.5,"middle","",""
"gpt2-medium","zh","diff - same","13",1.166909279368325,0.6351158133029382,117.10507604073376,1.8373173127272322,0.06869839177810115,0.16554207855918807,0.5416666666666666,"middle","",""
"gpt2-medium","zh","diff - same","14",1.2477950026380333,0.6351158133029382,117.10507604073376,1.9646731769263297,0.05182050629068077,0.16554207855918807,0.5833333333333334,"middle","",""
"gpt2-medium","zh","diff - same","15",1.3095867413031281,0.6351158133029382,117.10507604073376,2.0619652571592955,0.04142371621079795,0.16554207855918807,0.625,"middle","*",""
"gpt2-medium","zh","diff - same","16",1.3077675808865252,0.6351158133029382,117.10507604073472,2.0591009600051398,0.041702107095570554,0.16554207855918807,0.6666666666666666,"middle","*",""
"gpt2-medium","zh","diff - same","17",1.2998700158755356,0.6351158133029382,117.10507604073472,2.0466661176573826,0.04292936611759954,0.16554207855918807,0.7083333333333334,"higher","*",""
"gpt2-medium","zh","diff - same","18",1.2687011065620744,0.6351158133029383,117.10507604073376,1.9975901717265663,0.04807919739319561,0.16554207855918807,0.75,"higher","*",""
"gpt2-medium","zh","diff - same","19",1.2447954063708906,0.6351158133029382,117.10507604073376,1.959950264656923,0.052377038150914663,0.16554207855918807,0.7916666666666666,"higher","",""
"gpt2-medium","zh","diff - same","20",1.180653515415584,0.6351158133029382,117.10507604073376,1.8589578320772098,0.06554355099716049,0.16554207855918807,0.8333333333333334,"higher","",""
"gpt2-medium","zh","diff - same","21",1.0694194206398704,0.6351158133029382,117.10507604073376,1.6838179718409525,0.094880687062143,0.16554207855918807,0.875,"higher","",""
"gpt2-medium","zh","diff - same","22",0.9211996273171413,0.6351158133029382,117.10507604073376,1.4504435380476766,0.1496081011060533,0.1889786540286989,0.9166666666666666,"higher","",""
"gpt2-medium","zh","diff - same","23",0.6396648961907266,0.6351158133029383,117.10507604073376,1.00716260372125,0.31593318751954746,0.34341111343887504,0.9583333333333334,"higher","",""
"gpt2-medium","zh","diff - same","24",0.1395532864115281,0.6351158133029382,117.10507604073472,0.21972888013254965,0.8264648714843525,0.8264648714843525,1,"higher","",""
"gpt2-xl","en","diff - same","1",0.18473800912687205,1.042166818703811,191.31897277254114,0.17726337646849946,0.8594890428687921,0.8594890428687921,0.020833333333333332,"lower","",""
"gpt2-xl","en","diff - same","2",0.364544851910986,1.042166818703897,191.31897277254893,0.3497951051294806,0.7268772264083623,0.7423426993106678,0.041666666666666664,"lower","",""
"gpt2-xl","en","diff - same","3",0.5204737057973952,1.042166818703897,191.31897277254893,0.4994149654895829,0.6180609014280689,0.6449331145336371,0.0625,"lower","",""
"gpt2-xl","en","diff - same","4",0.7020194576939784,1.0421668187038968,191.31897277254893,0.6736152457502469,0.5013689269057962,0.5347935220328492,0.08333333333333333,"lower","",""
"gpt2-xl","en","diff - same","5",1.0541518280642188,1.042166818703897,191.31897277254893,1.0115000872655178,0.3130546639385362,0.3415141788420395,0.10416666666666667,"lower","",""
"gpt2-xl","en","diff - same","6",1.6539161746960251,1.042166818703897,191.31897277254893,1.586997537258898,0.11416454313601741,0.1274394900122985,0.125,"lower","",""
"gpt2-xl","en","diff - same","7",2.2671676512678336,1.042166818703897,191.31897277254893,2.1754364182189403,0.03082357050147187,0.03522693771596785,0.14583333333333334,"lower","*","*"
"gpt2-xl","en","diff - same","8",2.8063513246359415,1.042166818703897,191.31897277254893,2.692804332540632,0.007714249776497854,0.009031316811509682,0.16666666666666666,"lower","**","**"
"gpt2-xl","en","diff - same","9",3.653441847013427,1.042166818703897,191.31897277254893,3.5056209634049496,5.674371249341462e-4,6.809245499209755e-4,0.1875,"lower","***","***"
"gpt2-xl","en","diff - same","10",4.379368977237156,1.0421668187038968,191.31897277254893,4.202176560067044,4.0527372663431276e-5,4.987984327806926e-5,0.20833333333333334,"lower","***","***"
"gpt2-xl","en","diff - same","11",4.775597628447916,1.0421668187038968,191.31897277254893,4.582373515198983,8.279524196891123e-6,1.0458346353967734e-5,0.22916666666666666,"lower","***","***"
"gpt2-xl","en","diff - same","12",5.25566797324065,1.0421668187038968,191.31897277254893,5.043019868716338,1.0597963477081413e-6,1.3748709375673186e-6,0.25,"lower","***","***"
"gpt2-xl","en","diff - same","13",5.523741404671194,1.0421668187038968,191.31897277254893,5.300246856391821,3.1680344810047324e-7,4.224045974672976e-7,0.2708333333333333,"lower","***","***"
"gpt2-xl","en","diff - same","14",5.8562042881531955,1.042166818703897,191.31897277254893,5.6192580525988465,6.697293371839822e-8,9.184859481380328e-8,0.2916666666666667,"lower","***","***"
"gpt2-xl","en","diff - same","15",5.930523363960634,1.042166818703897,191.31897277254893,5.690570125170747,4.692988745005465e-8,6.826165447280676e-8,0.3125,"lower","***","***"
"gpt2-xl","en","diff - same","16",5.886513957338746,1.042166818703897,191.31897277254893,5.648341370779371,5.795153827314739e-8,8.181393638561985e-8,0.3333333333333333,"middle","***","***"
"gpt2-xl","en","diff - same","17",6.137879100650091,1.042166818703897,191.31897277254893,5.889536099684632,1.7132475520293594e-8,2.569871328044039e-8,0.3541666666666667,"middle","***","***"
"gpt2-xl","en","diff - same","18",6.2114335890624,1.042166818703897,191.31897277254893,5.960114520617076,1.1919441343494234e-8,1.845590917702333e-8,0.375,"middle","***","***"
"gpt2-xl","en","diff - same","19",6.319886498602462,1.042166818703897,191.31897277254893,6.0641793474697865,6.946409730910289e-9,1.1114255569456463e-8,0.3958333333333333,"middle","***","***"
"gpt2-xl","en","diff - same","20",6.332215552264977,1.0421668187038968,191.31897277254893,6.076009558757697,6.530410501789841e-9,1.0808955313307323e-8,0.4166666666666667,"middle","***","***"
"gpt2-xl","en","diff - same","21",6.542307048157442,1.042166818703897,191.31897277254893,6.277600601690484,2.253858250681042e-9,3.8637570011675e-9,0.4375,"middle","***","***"
"gpt2-xl","en","diff - same","22",6.54728776888112,1.042166818703897,191.31897277254893,6.282379798873016,2.1971541159701148e-9,3.8637570011675e-9,0.4583333333333333,"middle","***","***"
